x,y,r
429,19,28628.11067832666
175,20,10882.679397038948
185,20,15582.479501904581
186,20,44740.23463187444
187,20,84281.88661193674
188,20,78433.25534329939
289,20,11346.683612824909
290,20,11484.709370468066
291,20,10514.886708901147
336,20,10375.219509626331
422,20,16472.284774415348
423,20,20702.48128886361
424,20,26751.256609614822
425,20,61293.79483264705
426,20,116705.85066314111
427,20,196739.6711236909
428,20,232588.84877555125
429,20,659206.8166037472
171,21,218571.57176398905
172,21,619096.8055154218
173,21,557417.2284446271
174,21,331659.1348955323
175,21,145190.4240842454
176,21,42790.31543220149
184,21,12597.267364150131
185,21,58611.6808962434
186,21,187561.21605292597
187,21,410547.9013743936
188,21,616641.853374524
189,21,560885.4633423192
190,21,99571.39188801753
287,21,10537.904090978507
288,21,45180.71237966597
289,21,79870.3358429153
290,21,145204.38129147684
291,21,282445.95661779214
292,21,449748.2755143104
293,21,438975.74030471465
294,21,35778.32404709316
335,21,124836.55001911707
336,21,306583.7204048764
337,21,190534.50699497398
380,21,87295.26119697711
381,21,134418.06413604855
382,21,101915.52308460916
383,21,54267.240336646166
384,21,14965.138786010888
421,21,27262.1461795765
422,21,63757.48891097146
423,21,114349.20703984148
424,21,221868.4201992944
425,21,451153.96492538624
426,21,778114.4432179844
427,21,1146644.5616763632
428,21,1276458.3218802055
429,21,2157995.5978447986
2,22,83167.67310406736
170,22,688274.8486555086
171,22,2200573.338777914
172,22,2727776.7472957578
173,22,2169149.3409681167
174,22,1247950.5095643809
175,22,514600.249830843
176,22,138253.7169128164
177,22,21855.452147307617
184,22,25857.044513163823
185,22,134146.70422808675
186,22,461600.237935261
187,22,1059999.1496626157
188,22,1719241.9161696848
189,22,1971863.1832778454
190,22,1442401.4795164736
191,22,342256.0406603336
206,22,130990.13593922346
207,22,165377.78051921236
287,22,29161.014439504455
288,22,95367.00269242591
289,22,197099.96958505744
290,22,428126.77057796204
291,22,902701.7385972281
292,22,1564303.0538128756
293,22,2030809.4992527955
294,22,1798140.302948569
295,22,809956.0171831825
298,22,183660.32306453772
299,22,561191.583564857
300,22,205869.76479482325
335,22,319882.1704809959
336,22,871343.1709108175
337,22,856045.6955456224
378,22,404003.80647031683
379,22,1163486.9596092282
380,22,1319082.6059249858
381,22,1025615.9828688167
382,22,602002.3673608666
383,22,265971.04113564675
384,22,83518.11543221664
385,22,12061.651169567624
421,22,52677.447935367534
422,22,129396.5901457463
423,22,281246.6745037407
424,22,585283.994264596
425,22,1041699.6806294571
426,22,1621681.4641864535
427,22,2349580.714773526
428,22,2754053.0619398737
429,22,4375775.528362004
2,23,369610.74017572077
169,23,398525.057234969
170,23,2755307.342473584
171,23,4874816.663857868
172,23,5368999.982172526
173,23,4159887.1574903294
174,23,2345464.0654949425
175,23,921706.8717774122
176,23,228774.3795820399
177,23,32611.72122374983
184,23,26410.944262527035
185,23,154164.10349094088
186,23,596155.2870725885
187,23,1507200.5579351438
188,23,2659992.0761815486
189,23,3402475.826264231
190,23,3120343.4396883696
191,23,1900260.5185904007
192,23,475304.81012340914
206,23,440716.9524906804
207,23,434415.0554880311
278,23,23214.71049929876
279,23,144340.52093276428
280,23,187468.7872926602
281,23,132689.41105989972
282,23,48899.188537121285
287,23,46356.65731984083
288,23,110710.59616452357
289,23,232426.4375321247
290,23,568117.4042813315
291,23,1339166.7285451903
292,23,2542231.9173632595
293,23,3681709.858932927
294,23,3960208.7774729785
295,23,2973024.3813569
296,23,1426638.3856011194
297,23,638553.5433350094
298,23,1038357.7155963494
299,23,1620248.0423863372
300,23,1284891.0296129682
301,23,380119.80829141475
335,23,233684.93676700606
336,23,1118256.2778764807
337,23,1343978.675602715
338,23,558539.9806962563
377,23,780328.1380232745
378,23,2149344.2419284014
379,23,2932187.5211137123
